timestamp,relative_time,key,datetime
1773993006.420035,1.2800428867340088,y,2026-03-20T13:35:06.420035
1773993007.172328,2.0323359966278076,y,2026-03-20T13:35:07.172328
1773993007.966826,2.826833963394165,y,2026-03-20T13:35:07.966826
1773993008.847116,3.7071239948272705,y,2026-03-20T13:35:08.847116
1773993009.61337,4.47337794303894,y,2026-03-20T13:35:09.613370
1773993010.481077,5.341084957122803,y,2026-03-20T13:35:10.481077
1773993011.331877,6.191884994506836,y,2026-03-20T13:35:11.331877
1773993012.122747,6.982754945755005,y,2026-03-20T13:35:12.122747
1773993012.911725,7.771733045578003,y,2026-03-20T13:35:12.911725
1773993013.744162,8.604170083999634,y,2026-03-20T13:35:13.744162
1773993014.572323,9.432331085205078,y,2026-03-20T13:35:14.572323
1773993015.425152,10.285160064697266,y,2026-03-20T13:35:15.425152
1773993016.242627,11.102634906768799,y,2026-03-20T13:35:16.242627
1773993017.049195,11.909203052520752,y,2026-03-20T13:35:17.049195
1773993017.842425,12.702433109283447,y,2026-03-20T13:35:17.842425
1773993018.644421,13.50442910194397,y,2026-03-20T13:35:18.644421
1773993019.461032,14.321039915084839,y,2026-03-20T13:35:19.461032
1773993020.278029,15.138036966323853,y,2026-03-20T13:35:20.278029
1773993021.119874,15.979882001876831,y,2026-03-20T13:35:21.119874
1773993021.927805,16.78781294822693,y,2026-03-20T13:35:21.927805
1773993022.745832,17.60583996772766,y,2026-03-20T13:35:22.745832
1773993023.564949,18.424957036972046,y,2026-03-20T13:35:23.564949
1773993024.414266,19.274274110794067,y,2026-03-20T13:35:24.414266
1773993025.222653,20.082660913467407,y,2026-03-20T13:35:25.222653
1773993026.042436,20.902443885803223,y,2026-03-20T13:35:26.042436
1773993026.840907,21.700915098190308,y,2026-03-20T13:35:26.840907
1773993027.69366,22.55366802215576,y,2026-03-20T13:35:27.693660
1773993028.496253,23.356261014938354,y,2026-03-20T13:35:28.496253
1773993029.34017,24.200177907943726,y,2026-03-20T13:35:29.340170
1773993030.185182,25.04519009590149,y,2026-03-20T13:35:30.185182
1773993031.014146,25.874154090881348,y,2026-03-20T13:35:31.014146
1773993031.802811,26.662818908691406,y,2026-03-20T13:35:31.802811
1773993032.701235,27.561243057250977,y,2026-03-20T13:35:32.701235
1773993033.514759,28.374767065048218,y,2026-03-20T13:35:33.514759
1773993034.330551,29.190558910369873,y,2026-03-20T13:35:34.330551
1773993035.142653,30.002660989761353,y,2026-03-20T13:35:35.142653
1773993035.98686,30.84686803817749,y,2026-03-20T13:35:35.986860
1773993036.804546,31.664554119110107,y,2026-03-20T13:35:36.804546
1773993037.590256,32.45026397705078,y,2026-03-20T13:35:37.590256
1773993038.391377,33.251384973526,y,2026-03-20T13:35:38.391377
1773993039.213386,34.07339406013489,y,2026-03-20T13:35:39.213386
1773993040.053836,34.91384410858154,y,2026-03-20T13:35:40.053836
1773993040.874276,35.73428392410278,y,2026-03-20T13:35:40.874276
1773993041.667204,36.52721190452576,y,2026-03-20T13:35:41.667204
1773993042.469045,37.32905292510986,y,2026-03-20T13:35:42.469045
1773993043.307,38.16700792312622,y,2026-03-20T13:35:43.307000
1773993044.143168,39.00317597389221,y,2026-03-20T13:35:44.143168
1773993044.974414,39.83442211151123,y,2026-03-20T13:35:44.974414
1773993045.767737,40.627744913101196,y,2026-03-20T13:35:45.767737
1773993046.652428,41.51243591308594,y,2026-03-20T13:35:46.652428
