timestamp,relative_time,key,datetime
1772702988.722751,0.7829949855804443,3,2026-03-05T15:14:48.722751
1772702989.235947,1.2961909770965576,3,2026-03-05T15:14:49.235947
1772702989.683974,1.744218111038208,3,2026-03-05T15:14:49.683974
1772702990.198111,2.258355140686035,3,2026-03-05T15:14:50.198111
1772702990.71239,2.7726340293884277,3,2026-03-05T15:14:50.712390
1772702991.185702,3.245946168899536,3,2026-03-05T15:14:51.185702
1772702991.659061,3.7193050384521484,3,2026-03-05T15:14:51.659061
1772702992.116881,4.177124977111816,3,2026-03-05T15:14:52.116881
1772702992.599402,4.659646034240723,3,2026-03-05T15:14:52.599402
1772702993.073859,5.134103059768677,3,2026-03-05T15:14:53.073859
1772702993.606422,5.666666030883789,3,2026-03-05T15:14:53.606422
1772702994.085892,6.146136045455933,3,2026-03-05T15:14:54.085892
1772702994.578975,6.639219045639038,3,2026-03-05T15:14:54.578975
1772702995.017101,7.077345132827759,3,2026-03-05T15:14:55.017101
1772702995.520863,7.581107139587402,3,2026-03-05T15:14:55.520863
1772702995.993907,8.054151058197021,3,2026-03-05T15:14:55.993907
1772702996.464204,8.524448156356812,3,2026-03-05T15:14:56.464204
1772702996.950518,9.010761976242065,3,2026-03-05T15:14:56.950518
1772702997.440079,9.500323057174683,3,2026-03-05T15:14:57.440079
1772702997.94241,10.002654075622559,3,2026-03-05T15:14:57.942410
1772702998.426655,10.486899137496948,3,2026-03-05T15:14:58.426655
1772702998.903866,10.964110136032104,3,2026-03-05T15:14:58.903866
1772702999.402046,11.462290048599243,3,2026-03-05T15:14:59.402046
1772702999.876182,11.936426162719727,3,2026-03-05T15:14:59.876182
1772703000.390784,12.451028108596802,3,2026-03-05T15:15:00.390784
1772703000.868112,12.928356170654297,3,2026-03-05T15:15:00.868112
1772703001.351684,13.411928176879883,3,2026-03-05T15:15:01.351684
1772703001.835146,13.895390033721924,3,2026-03-05T15:15:01.835146
1772703002.318959,14.379203081130981,3,2026-03-05T15:15:02.318959
1772703002.781752,14.841996192932129,3,2026-03-05T15:15:02.781752
